3140418, False, '2000', 'Illinois'
765951, False, '1999', 'Alabama'
765952, False, '1999', 'California'
766023, False, '1999', 'California'
766057, False, '1999', 'Arkansas'
766239, True, '1999', 'New York'
766236, False, '1999', 'Delaware'
766325, False, '1999', 'Maryland'
766354, False, '1998', 'New York'
766356, False, '1999', 'Georgia'
766351, False, '1998', 'Maine'
766475, False, '1999', 'Idaho'
766896, False, '1999', 'Michigan'
891138, False, '2010', 'Idaho'
1029562, False, '2009', 'South Carolina'
518173, False, '1986', 'Illinois'
712366, False, '1988', 'Maryland'
712363, False, '1992', 'Alabama'
712443, False, '1991', 'North Carolina'
712485, False, '1946', 'Virginia'
196117, False, '1995', 'Invalid entry'
196123, False, '1995', 'Invalid entry'
196149, False, '1995', 'Massachusetts'
196156, False, '1995', 'California'
249743, False, '1959', 'Georgia'
712523, True, '1989', 'Alabama'
712526, True, '1993', 'Michigan'
712524, False, '1994', 'Ohio'
712605, True, '1994', 'Missouri'
712883, True, '1993', 'Oklahoma'
712881, False, '1993', 'Washington'
712907, False, '1967', 'New York'
712958, True, '1988', 'Indiana'
879633, False, '1987', 'Montana'
1025148, False, '2008', 'Virginia'
1228913, False, '1989', 'Georgia'
1228898, False, '1973', 'Wisconsin'
1228927, False, '1977', 'Oklahoma'
1228908, False, '1973', 'Iowa'
1228955, False, '1977', 'California'
1228968, False, '1973', 'North Dakota'
28883, False, '2002', 'Texas'
160716, False, '1996', 'Oklahoma'
276192, False, '1967', 'Delaware'
276196, False, '1967', 'Iowa'
276212, False, '1967', 'Maryland'
276222, False, '1967', 'Louisiana'
276224, False, '1967', 'California'
276233, False, '1967', 'Arkansas'
276231, False, '1967', 'Louisiana'
276255, False, '1967', 'California'
1228952, False, '1973', 'California'
1228999, False, '1964', 'Oklahoma'
1255996, False, '2005', 'North Carolina'
2275568, False, '2002', 'Pennsylvania'
760820, True, '1999', 'Louisiana'
884121, True, '1997', 'Montana'
885885, False, '2000', 'Montana'
1013531, False, '2004', 'New Jersey'
1013534, False, '2004', 'North Carolina'
1013553, False, '2004', 'Virginia'
1013552, False, '2004', 'Florida'
1239240, False, '1972', 'Colorado'
1239241, False, '1998', 'Georgia'
1239236, False, '1972', 'Colorado'
1239230, False, '1972', 'Arizona'
1239272, False, '1972', 'New Mexico'
1239265, False, '1998', 'Georgia'
1239260, False, '1998', 'Georgia'
1239275, False, '1972', 'Kansas'
1239306, False, '1972', 'Minnesota'
1239287, False, '1972', 'Alabama'
1239300, False, '1972', 'Kansas'
1239311, False, '1998', 'Georgia'
1239308, False, '1998', 'Georgia'
771248, False, '2000', 'Illinois'
771247, False, '2000', 'Illinois'
1248931, True, '2007', 'Delaware'
1248935, False, '2007', 'Illinois'
1248990, False, '1947', 'California'
1249000, False, '1947', 'California'
1249021, False, '1947', 'California'
276926, False, '1967', 'Washington'
276927, False, '1967', 'Colorado'
276894, True, '1967', 'Alabama'
276931, False, '1967', 'Invalid entry'
276930, False, '1921', 'Ohio'
276946, False, '1967', 'Ohio'
276948, False, '1967', 'Iowa'
276958, False, '1967', 'Illinois'
276947, False, '1964', 'Arkansas'
276952, False, '1967', 'Alabama'
1249031, False, '2007', 'New York'
1249023, False, '1947', 'California'
1249174, False, '2007', 'Kansas'
1020054, False, '2006', 'North Carolina'
1020046, False, '2006', 'California'
1199496, False, '1954', 'Oklahoma'
1199515, False, '1954', 'California'
1199517, False, '1954', 'Arizona'
1199514, False, '1954', 'California'
1199502, False, '1954', 'California'
1199510, False, '1954', 'California'
1199527, False, '1954', 'California'
1199544, False, '1954', 'Oklahoma'
1199541, False, '1954', 'Alaska'
259332, False, '1963', 'California'
259338, False, '1945', 'New York'
259337, False, '1961', 'Invalid entry'
259355, False, '1962', 'Washington'
259358, True, '1963', 'Delaware'
259371, False, '1963', 'Arkansas'
259381, False, '1962', 'New Mexico'
1306749, True, '1973', 'Washington'
1306746, False, '1973', 'Colorado'
1306760, False, '1973', 'Oklahoma'
1306765, False, '1973', 'Oregon'
1306768, False, '1973', 'Oregon'
1306793, False, '1973', 'Oklahoma'
1306807, False, '1973', 'Iowa'
1306825, False, '1973', 'California'
1306821, False, '1973', 'Washington'
1306956, False, '1974', 'Virginia'
1306969, False, '1989', 'Georgia'
1306989, True, '1972', 'Arizona'
1307005, False, '1972', 'Maine'
1307009, False, '1972', 'Oregon'
1307016, False, '1972', 'Virginia'
1313759, False, '1985', 'North Carolina'
1389499, False, '2002', 'South Carolina'
2333671, False, '1956', 'New Hampshire'
4124004, False, '2017', 'Washington'
111821, False, '1987', 'Colorado'
1312675, False, '1998', 'Georgia'
1312929, False, '1997', 'Missouri'
2204415, False, '2010', 'Washington'
775335, False, '2001', 'Michigan'
775345, False, '2001', 'Tennessee'
775337, False, '2001', 'Ohio'
2218881, False, '1994', 'New York'
775343, False, '2001', 'Arizona'
775365, False, '2001', 'Invalid entry'
775358, False, '2001', 'Illinois'
775380, False, '2001', 'Massachusetts'
786829, True, '2004', 'Illinois'
786850, False, '2004', 'Minnesota'
1259894, False, '1964', 'Georgia'
1312647, False, '1994', 'Wisconsin'
286103, False, '1969', 'Texas'
286101, False, '1969', 'California'
286111, False, '1963', 'Washington'
286109, False, '1969', 'Georgia'
286117, False, '1969', 'Alabama'
1269434, False, '1955', 'Oklahoma'
1269440, False, '1986', 'North Carolina'
1269432, False, '2007', 'North Carolina'
1269431, False, '1955', 'Colorado'
1269447, False, '1986', 'North Carolina'
1269446, False, '1986', 'South Carolina'
1269474, False, '2007', 'North Carolina'
1269475, False, '1955', 'Colorado'
1269472, False, '2007', 'Georgia'
1269494, False, '1986', 'North Carolina'
1269531, False, '1986', 'New Jersey'
1269532, False, '2007', 'North Carolina'
1269538, False, '2007', 'Georgia'
1269565, False, '2007', 'Georgia'
1269574, False, '2007', 'North Carolina'
1269572, False, '2007', 'North Carolina'
1269578, False, '2007', 'Georgia'
1269586, False, '2007', 'Alabama'
731769, False, '1995', 'Connecticut'
731768, False, '1992', 'Ohio'
781101, False, '2002', 'Invalid entry'
781102, False, '2002', 'Kansas'
781103, False, '2003', 'Arkansas'
781120, False, '2003', 'California'
781121, False, '2003', 'California'
781125, False, '2003', 'Georgia'
781104, False, '2002', 'California'
781116, False, '2002', 'California'
1277880, True, '2009', 'Illinois'
1278107, False, '2009', 'California'
1278356, False, '2009', 'Arizona'
1278364, True, '2009', 'Missouri'
1279017, False, '2009', 'California'
1279371, False, '2009', 'California'
1313267, False, '1976', 'Georgia'
1860614, False, '2009', 'Texas'
2205464, False, '2004', 'Michigan'
2319199, False, '2006', 'Connecticut'
2625151, False, '2007', 'Arizona'
779014, True, '2002', 'Indiana'
347145, False, '1976', 'Connecticut'
347141, True, '1973', 'Alabama'
391265, True, '1981', 'Colorado'
1394316, False, '2007', 'Missouri'
1780840, False, '2003', 'Florida'
2629670, False, '2002', 'Hawaii'
4099728, False, '2015', 'Pennsylvania'
4124052, False, 'Date Unknown', 'Invalid entry'
458496, False, 'Date Unknown', 'Invalid entry'
804366, False, '2012', 'Invalid entry'
804365, False, '2012', 'Florida'
804364, True, '2011', 'California'
1287386, False, '1996', 'Washington'
391267, False, '1981', 'Delaware'
391269, True, '1981', 'Iowa'
1287427, False, '1996', 'Arizona'
320322, False, '1974', 'Kansas'
320302, True, '1974', 'California'
320366, False, 'Date Unknown', 'Arizona'
320381, False, '1974', 'California'
320425, False, '1974', 'Virginia'
320417, False, '1974', 'California'
320420, False, '1971', 'Texas'
320419, False, '1973', 'Alabama'
320479, False, '1974', 'Illinois'
320546, False, '1974', 'Maryland'
320549, False, '1974', 'Kansas'
320551, False, '1974', 'Colorado'
320548, False, '1974', 'California'
320550, False, '1974', 'California'
320578, False, '1974', 'Washington'
320652, False, '1972', 'Georgia'
320651, False, '1922', 'New York'
3157127, False, '2015', 'Georgia'
795994, True, '2006', 'Illinois'
1361199, False, '1948', 'California'
1361214, False, '1948', 'California'
2123454, False, '1986', 'California'
3159227, False, '2015', 'Invalid entry'
1361197, False, '1948', 'Alabama'
4124000, False, '2017', 'Ohio'
1361212, False, '1948', 'California'
1361231, False, '1995', 'Michigan'
1361243, False, '1995', 'New York'
167611, False, '2006', 'Invalid entry'
451212, False, 'Date Unknown', 'Invalid entry'
1361233, False, '1995', 'Michigan'
1361245, False, '1995', 'New York'
1361252, True, '1995', 'Florida'
1361258, False, '1995', 'New York'
1361235, True, '1995', 'Alabama'
1361274, False, '1995', 'Kansas'
1361580, False, '1963', 'Florida'
1361610, False, '1963', 'Kansas'
1361612, False, '1963', 'California'
1375223, False, '1995', 'Georgia'
1375214, False, '1947', 'California'
1375209, False, '1995', 'Georgia'
1375264, False, '1981', 'Illinois'
2407145, False, '1974', 'Texas'
485663, False, '1987', 'Florida'
485662, True, '1987', 'Connecticut'
485669, False, '1987', 'Delaware'
3069901, False, 'Date Unknown', 'Texas'
485660, False, '1987', 'Connecticut'
1580821, False, '2010', 'Florida'
485708, False, '1987', 'Montana'
485714, False, '1987', 'California'
485725, False, '1987', 'Alabama'
485726, True, '1987', 'Georgia'
485705, False, '1987', 'Alaska'
1375182, False, '1947', 'California'
1375195, False, '1947', 'California'
1375190, False, '1947', 'California'
1375202, False, '2007', 'California'
539564, False, '1990', 'Illinois'
539588, False, '1990', 'North Carolina'
539608, False, '1990', 'North Carolina'
539623, False, '1990', 'Maryland'
539622, True, '1990', 'Maryland'
539655, False, '1990', 'Kentucky'
539668, False, '1990', 'California'
539692, False, '1990', 'Georgia'
539690, True, '1990', 'Tennessee'
539693, False, '1990', 'Michigan'
539694, False, '1990', 'Michigan'
539691, False, '1990', 'Michigan'
539698, False, '1990', 'Kentucky'
539803, False, '1990', 'Invalid entry'
539969, True, '1990', 'North Carolina'
539967, False, '1990', 'Virginia'
539964, False, '1990', 'California'
540011, True, '1990', 'New York'
540571, False, '1990', 'Michigan'
540569, False, '1990', 'Invalid entry'
598718, False, '1978', 'Delaware'
598752, False, '1992', 'California'
598751, False, '1986', 'Invalid entry'
599152, False, '1993', 'California'
599213, False, '1991', 'California'
599216, False, '1991', 'Colorado'
599209, False, '1991', 'California'
1333429, False, '1978', 'Georgia'
1333428, False, '1978', 'Georgia'
1333427, False, '1978', 'Georgia'
1333425, False, '1978', 'Georgia'
1333438, False, '1977', 'California'
1333437, False, '1977', 'Georgia'
4158045, False, '2017', 'Michigan'
117977, False, '1995', 'Connecticut'
598397, False, '1985', 'Ohio'
598429, False, '1992', 'Ohio'
598433, True, 'Date Unknown', 'Tennessee'
598431, False, '1992', 'Invalid entry'
598457, False, '1987', 'Michigan'
725285, True, '1996', 'Indiana'
725368, False, '1996', 'Invalid entry'
725369, False, '1995', 'Arizona'
725394, False, '1995', 'Invalid entry'
725347, False, '1996', 'California'
725396, False, '1970', 'Arizona'
725402, False, '1979', 'California'
725431, False, '1996', 'Invalid entry'
725398, False, '1996', 'Alaska'
725432, False, 'Date Unknown', 'Invalid entry'
725445, False, '1994', 'Montana'
725403, True, '1996', 'California'
725447, False, '1984', 'California'
725450, False, '1963', 'Maryland'
725477, False, '1995', 'Invalid entry'
727256, False, '1996', 'Kansas'
727258, False, '1996', 'California'
766084, False, '1999', 'California'
1344499, False, '1996', 'Georgia'
1344497, False, '1996', 'Georgia'
773910, False, '2000', 'California'
773934, True, '2001', 'Indiana'
774042, False, '2001', 'Colorado'
774043, False, '2001', 'Illinois'
774066, False, '2000', 'Illinois'
774064, False, '2001', 'Illinois'
774062, False, '2000', 'Illinois'
1412409, False, '2008', 'North Carolina'
773789, False, '2001', 'New York'
773777, False, '2001', 'Kansas'
773927, True, '2001', 'Connecticut'
773928, False, '2001', 'New York'
773925, False, '2000', 'Connecticut'
773940, False, '2001', 'North Carolina'
773931, False, '2001', 'New Jersey'
773905, False, '2000', 'Alabama'
773941, False, '2001', 'Maryland'
773904, True, '2000', 'Alabama'
774072, False, '2001', 'Minnesota'
774073, True, '2001', 'Iowa'
1425009, False, '1998', 'New Jersey'
1424987, False, '1998', 'Pennsylvania'
1425024, False, '1998', 'Pennsylvania'
1424999, True, '1999', 'New Jersey'
1425022, False, '1999', 'Connecticut'
854983, False, '2013', 'North Carolina'
855017, False, '2011', 'California'
178604, False, '2010', 'California'
178641, False, '2010', 'California'
855015, False, '2013', 'Delaware'
855019, False, '2011', 'California'
870850, False, '2009', 'Invalid entry'
1425032, False, '1998', 'Pennsylvania'
1425028, False, '1999', 'Arizona'
1425045, False, '1998', 'Pennsylvania'
1425049, False, '1998', 'Maine'
1425039, False, '1999', 'New Jersey'
562650, False, '1991', 'Florida'
1424971, False, '1998', 'Pennsylvania'
2226972, False, '1994', 'Illinois'
1413408, False, '1971', 'Georgia'
2228524, False, '1978', 'Ohio'
1434982, False, '1970', 'Utah'
1434997, False, '1970', 'Arkansas'
1434999, False, '1971', 'Oregon'
1434998, False, '1970', 'California'
1435004, False, '1970', 'Oregon'
1435012, False, '1970', 'Kansas'
1435022, False, '1970', 'Oregon'
1435014, False, '1970', 'Idaho'
1435020, False, '1970', 'Kansas'
1435011, False, '1970', 'Montana'
1435016, False, '1970', 'Oklahoma'
1435017, False, '1970', 'California'
661092, False, '1992', 'Michigan'
662244, False, '1993', 'Invalid entry'
877752, False, '1982', 'Montana'
1009288, False, '2002', 'California'
1009333, False, '2002', 'North Carolina'
3177256, False, '2010', 'New Mexico'
877226, False, '1980', 'Montana'
1383115, False, '1971', 'Alaska'
1383126, True, '1971', 'Idaho'
1383139, False, '1971', 'Wyoming'
1383131, False, '1971', 'Washington'
1383145, False, '2000', 'Arkansas'
1383136, False, '1971', 'Arizona'
167582, True, '2006', 'Invalid entry'
184999, False, '1999', 'Nebraska'
323797, False, '1970', 'California'
415581, False, '1983', 'Alabama'
1416334, False, '2004', 'North Carolina'
1430912, False, '1961', 'Kansas'
3177262, False, 'Date Unknown', 'New Mexico'
3177261, False, '2015', 'New Mexico'
3177263, False, '2007', 'Colorado'
2717595, False, '2014', 'Iowa'
2717596, False, '2014', 'Iowa'
1397611, False, '1979', 'Georgia'
1397619, False, '1979', 'Georgia'
1397607, False, '1996', 'Louisiana'
1397627, False, '1996', 'Arizona'
2696511, False, '2012', 'Ohio'
1397666, False, '1996', 'California'
1419077, False, '1988', 'California'
2696509, False, '2012', 'Ohio'
2696510, False, '2012', 'Alabama'
65452, False, '2008', 'Alabama'
65502, False, '2009', 'Texas'
344811, False, '1977', 'New York'
344877, False, '1977', 'Massachusetts'
344879, True, '1977', 'Delaware'
344878, False, '1977', 'Invalid entry'
1397577, False, '1996', 'New York'
1397574, False, '1996', 'California'
1397591, False, '2006', 'Missouri'
1397602, True, '1996', 'New York'
1397633, False, '2006', 'Missouri'
1478152, False, '1939', 'Illinois'
1478179, True, '1994', 'Florida'
1491500, False, '2006', 'Invalid entry'
2263907, False, '2010', 'Washington'
1478067, False, '2007', 'New Jersey'
1478074, False, '2007', 'Pennsylvania'
1478090, False, '2007', 'Pennsylvania'
1478123, False, '1994', 'Massachusetts'
2438267, False, '2008', 'Illinois'
3093280, False, '2014', 'Invalid entry'
722425, False, '1996', 'Florida'
3203363, True, '2015', 'Georgia'
722645, False, '1996', 'Invalid entry'
777762, False, '2002', 'Maryland'
1478093, False, '1940', 'Virginia'
1478091, False, '1939', 'Illinois'
1478125, False, '1939', 'New York'
2263916, False, '2010', 'Washington'
2438418, False, '1991', 'Missouri'
722366, False, '1996', 'Invalid entry'
496353, True, '1987', 'Massachusetts'
2286474, False, '1998', 'Louisiana'
496329, False, '1987', 'Georgia'
496337, False, '1982', 'Virginia'
3171366, False, 'Date Unknown', 'Invalid entry'
498398, True, '1982', 'Florida'
2424058, False, '2011', 'Pennsylvania'
3115422, False, '2013', 'Texas'
3203813, False, '2013', 'Texas'
4158367, False, 'Date Unknown', 'North Carolina'
4158365, False, '1971', 'Connecticut'
4158366, False, '1990', 'Colorado'
4158369, False, '2009', 'Invalid entry'
4158368, False, '2012', 'California'
187519, False, '2010', 'New Mexico'
272713, False, '1966', 'New York'
1484505, False, '2009', 'Pennsylvania'
1491144, False, '2008', 'Indiana'
1491155, False, '2009', 'Maryland'
1491216, False, '1992', 'Colorado'
537151, False, '1989', 'New York'
1504130, False, '1958', 'Connecticut'
1504146, False, '1958', 'Delaware'
1504174, False, '1958', 'Rhode Island'
1504181, False, '1987', 'New York'
537172, False, '1990', 'Invalid entry'
537168, False, '1990', 'Montana'
537164, True, '1990', 'Missouri'
537167, True, '1990', 'Illinois'
537175, False, '1989', 'Colorado'
537177, False, '1990', 'New York'
537192, False, 'Date Unknown', 'New York'
537193, False, '1985', 'California'
537217, False, '1990', 'Louisiana'
537181, True, '1990', 'Ohio'
537183, False, '1990', 'Florida'
537216, False, '1990', 'Louisiana'
537275, False, '1990', 'California'
537695, False, '1990', 'Colorado'
537699, False, '1990', 'Colorado'
583678, False, '1992', 'Georgia'
583663, False, '1991', 'Illinois'
583680, False, '1992', 'Nebraska'
583717, False, '1992', 'Delaware'
3008119, False, '2013', 'Texas'
1451420, False, '2009', 'Missouri'
1451448, False, '1973', 'New Mexico'
1451451, False, '1973', 'Arizona'
1451475, False, '1973', 'Oklahoma'
1451619, False, '1973', 'Alaska'
1489312, False, '2008', 'Pennsylvania'
1758861, True, '1966', 'Kentucky'
1759638, False, '2005', 'Florida'
207590, False, '2009', 'Washington'
583565, False, '1992', 'Maryland'
583568, True, '1992', 'Washington'
583564, False, '1992', 'Illinois'
583567, True, '1992', 'Indiana'
583608, False, '1992', 'California'
675093, False, '1994', 'New York'
1074847, False, '1999', 'Invalid entry'
1074851, False, '1999', 'Florida'
1463619, False, '1981', 'New Jersey'
1463611, False, '1981', 'Ohio'
1463647, True, '2000', 'Arkansas'
1463684, False, '2001', 'Kansas'
1509778, False, '2000', 'New York'
1528945, False, '1960', 'Tennessee'
1463593, False, '1999', 'Kansas'
2276428, False, '2009', 'Connecticut'
1463596, False, '2000', 'Arkansas'
1463609, False, '1999', 'Texas'
1463618, False, '1978', 'Hawaii'
655157, False, 'Date Unknown', 'Invalid entry'
655151, False, '1986', 'Ohio'
1463627, False, '2000', 'Missouri'
1463636, False, '2000', 'Texas'
1463612, False, '1999', 'Tennessee'
1463633, False, '2000', 'Texas'
1476241, False, '2009', 'Connecticut'
1476254, False, '1984', 'Washington'
1476236, True, '2008', 'California'
1476293, False, '1930', 'Connecticut'
1476269, False, '1984', 'Florida'
1476275, False, '2009', 'California'
1490013, False, '2006', 'Washington'
546134, False, '1990', 'Wisconsin'
692327, False, '1995', 'New York'
1475424, False, '1988', 'Michigan'
1476226, False, '1960', 'Maine'
1476240, False, '1930', 'Washington'
1476250, False, '1930', 'Washington'
1476255, False, '1960', 'New Jersey'
692339, False, '1995', 'Minnesota'
1476256, False, '1930', 'Washington'
1476235, False, '1930', 'Illinois'
692344, False, '1995', 'Arkansas'
692346, False, '1995', 'South Dakota'
692345, True, '1995', 'Arkansas'
1520840, False, '1981', 'Connecticut'
1520843, False, '1992', 'Ohio'
880825, False, '2012', 'Florida'
1520859, False, '1992', 'Massachusetts'
1520853, False, '1992', 'Michigan'
1520895, False, '1992', 'Iowa'
1520902, False, '1992', 'Colorado'
1520909, False, '1992', 'California'
1520942, False, '1992', 'New Mexico'
1520933, False, '1992', 'Pennsylvania'
1520947, False, '1992', 'Maryland'
1520930, False, '1992', 'Nebraska'
1521227, False, '1981', 'Delaware'
1480013, False, '1974', 'New Jersey'
1490673, False, '2008', 'Pennsylvania'
1520855, True, '1991', 'Alabama'
1520847, False, '1981', 'Florida'
3178725, False, '2016', 'Invalid entry'
1520868, False, '1992', 'Iowa'
818287, False, '2007', 'Florida'
1530259, False, '1981', 'Missouri'
818312, False, '2006', 'New York'
818291, False, '2007', 'Maine'
818363, False, '2006', 'Alaska'
1530281, False, '1981', 'Kansas'
818364, False, '2006', 'Washington'
2719862, False, '2011', 'California'
2719864, False, '2004', 'Arizona'
2719863, False, '1975', 'Alabama'
1530284, False, '1981', 'Texas'
1530287, False, '1981', 'Texas'
1530290, False, '1980', 'Arizona'
1530313, False, '2005', 'Pennsylvania'
1530321, False, '2005', 'Delaware'
1530307, False, '2005', 'New Jersey'
1530364, False, '2005', 'Florida'
1530732, True, '1998', 'Alabama'
1539968, False, '2009', 'Pennsylvania'
1602324, False, '2010', 'Iowa'
2470562, False, '2011', 'Delaware'
3130157, False, '2010', 'Texas'
3204207, False, '2013', 'Invalid entry'
624609, False, '2011', 'Texas'
1540739, False, '2001', 'Idaho'
678826, False, '1994', 'New York'
726176, False, '1996', 'Invalid entry'
1262072, False, '1982', 'Alaska'
1541750, False, '2008', 'Alaska'
1553965, False, '2009', 'Louisiana'
1603289, False, '2009', 'Florida'
1540703, False, '1994', 'Maryland'
460940, False, '1981', 'Maryland'
1540710, False, '2001', 'Maryland'
1540720, False, '2001', 'Illinois'
2303127, False, '1972', 'South Carolina'
462263, False, 'Date Unknown', 'Invalid entry'
2470131, False, '2004', 'Illinois'
2484666, False, '2011', 'Florida'
1782842, False, '1964', 'Alabama'
2522797, False, '2000', 'Ohio'
2588983, False, '1988', 'New York'
1552484, False, '1999', 'Ohio'
1552481, False, '2000', 'Iowa'
660192, False, '1994', 'California'
1552500, False, '2000', 'Rhode Island'
1552506, False, '1999', 'Florida'
1552505, False, '1999', 'Ohio'
1552485, False, '1998', 'Florida'
1552497, False, '2000', 'Alabama'
1552487, False, '1999', 'Nevada'
1552508, False, '1999', 'Alabama'
1552517, False, '2000', 'Arkansas'
1552493, False, '1999', 'Alabama'
663776, False, '1987', 'California'
1032932, False, '2005', 'Invalid entry'
1552516, False, '1999', 'Alabama'
1032980, False, '1984', 'Invalid entry'
1565190, False, '1985', 'Michigan'
1565229, False, '1968', 'Tennessee'
1565193, False, '1985', 'Arizona'
1565185, False, '1985', 'Florida'
1565241, False, '1968', 'Texas'
1565867, False, '1947', 'New York'
1566817, False, '1944', 'California'
1565849, False, '1955', 'Arkansas'
1565840, False, '1955', 'Texas'
1565843, False, '1955', 'Kansas'
2452190, False, '1993', 'Tennessee'
2722450, False, '2014', 'Texas'
1565845, False, '1955', 'Arkansas'
1670818, False, '1991', 'Tennessee'
2722451, False, '2014', 'Louisiana'
2722448, False, '2014', 'Alaska'
3182819, False, '2016', 'Delaware'
3206538, False, '2016', 'Texas'
3207007, False, '2016', 'Maryland'
1528679, False, '1995', 'Missouri'
2297450, False, '2011', 'Pennsylvania'
3205616, False, '2015', 'Delaware'
4259660, False, '2017', 'Alabama'
1548870, False, '2010', 'Connecticut'
1578860, False, '2007', 'Alabama'
1578881, False, '2009', 'Florida'
1069450, False, '2000', 'Virginia'
1069453, False, '2000', 'Invalid entry'
1069454, False, '1987', 'Virginia'
1578883, False, '2009', 'Florida'
1578919, False, '2009', 'Florida'
1819220, False, '2005', 'Alabama'
1821184, False, '1979', 'Alabama'
2321213, False, '2011', 'Pennsylvania'
2365300, False, '2011', 'Oregon'
2379403, False, '1984', 'Maryland'
3205617, False, '2015', 'California'
1591819, False, '2009', 'Florida'
2321309, False, '2009', 'New Jersey'
2721095, False, '2014', 'Invalid entry'
3206894, False, '2016', 'New York'
2721887, False, '2012', 'Arizona'
733857, False, '1988', 'Arkansas'
734026, False, '1993', 'Oklahoma'
3199265, False, '2016', 'California'
2496670, False, '2011', 'Florida'
464412, False, 'Date Unknown', 'Invalid entry'
1591766, False, '2001', 'Florida'
1070348, False, '1998', 'Invalid entry'
2721891, False, '2014', 'California'
1070388, False, '2002', 'Tennessee'
2726388, False, '2013', 'Indiana'
2726389, False, '2013', 'Indiana'
2726386, False, '2013', 'Indiana'
267210, True, '1965', 'Florida'
267230, True, '1964', 'New York'
1560119, False, '2009', 'Louisiana'
1050086, False, '2010', 'Illinois'
1560107, False, '2009', 'Alabama'
1560145, False, '2009', 'Florida'
1560147, False, '2009', 'Mississippi'
1664688, False, '2008', 'Arkansas'
1050090, True, '2009', 'Kentucky'
1061899, False, '2009', 'Virginia'
1078416, False, '1998', 'Tennessee'
1205204, False, '1970', 'New York'
3201433, False, '2016', 'Michigan'
2323791, False, '2011', 'Pennsylvania'
2395644, False, '2010', 'Georgia'
1560141, False, '2009', 'Louisiana'
2419672, False, '1996', 'Tennessee'
1560193, False, '2008', 'North Carolina'
2502600, False, '2011', 'North Carolina'
1627181, False, '1987', 'Iowa'
744307, False, '1997', 'Washington'
795447, False, '2006', 'Delaware'
3204130, False, '2016', 'Texas'
1627187, False, '1987', 'Oklahoma'
1627200, False, '1987', 'New York'
1627247, False, '1987', 'Massachusetts'
1627232, False, '1987', 'California'
1627258, False, '1967', 'Arkansas'
1627271, False, '1987', 'Ohio'
1627281, False, '1987', 'Delaware'
1627303, False, '1987', 'New Mexico'
1627261, False, '1987', 'California'
1627308, False, '1988', 'Louisiana'
1627314, False, '1987', 'Arkansas'
1627335, True, '1988', 'Illinois'
1627346, False, '1987', 'California'
1627323, True, '1988', 'California'
1627358, False, '1987', 'Michigan'
2468692, False, '1996', 'Texas'
2729753, False, '2012', 'Indiana'
2729748, False, '2012', 'Indiana'
2729756, False, '2012', 'Indiana'
2329507, False, '2012', 'Washington'
2405109, False, '1952', 'Kentucky'
3195929, False, '2016', 'Indiana'
4152232, False, '2017', 'Indiana'
2405364, False, '1963', 'Texas'
2405404, False, '2005', 'Nevada'
806372, False, '2012', 'Invalid entry'
211621, False, '2005', 'New York'
806378, False, '2012', 'Ohio'
2729762, False, '2012', 'Indiana'
2729757, False, '2012', 'Indiana'
2729765, False, '2012', 'Indiana'
2729763, False, '2012', 'Indiana'
2729761, False, '2012', 'Indiana'
2729767, False, '2012', 'Indiana'
2729764, False, '2012', 'Indiana'
2729770, False, '2012', 'Indiana'
4260634, False, '2018', 'Montana'
464861, False, '1985', 'California'
1402155, False, '2000', 'Iowa'
1562954, False, '2008', 'Pennsylvania'
789780, True, '2004', 'Michigan'
2730770, False, '2012', 'Indiana'
1570265, False, '2010', 'Florida'
1607619, False, '1978', 'Louisiana'
2730775, False, '2012', 'Indiana'
2733368, False, '2013', 'Maryland'
2733375, False, '2014', 'Pennsylvania'
1607607, False, '1978', 'Florida'
1607611, False, '1978', 'Alabama'
1607599, False, '1978', 'Louisiana'
1039838, False, '2012', 'Washington'
1084858, False, '2013', 'Idaho'
1149756, False, '1980', 'Arizona'
1295020, False, '1983', 'North Carolina'
1655184, False, '1988', 'California'
1655802, False, '1985', 'Minnesota'
1655908, False, '1985', 'Florida'
1655918, False, '1969', 'Iowa'
1585928, False, '1987', 'Florida'
2350007, False, '2011', 'Oregon'
2367730, False, '2009', 'Maryland'
464573, False, 'Date Unknown', 'Idaho'
1592068, False, '2009', 'Florida'
1624391, False, '2009', 'Florida'
244799, False, '1958', 'Washington'
405954, False, '1982', 'California'
1624718, False, '2009', 'Florida'
1655104, False, '1976', 'Mississippi'
1655148, False, '1987', 'Florida'
1655844, False, '1985', 'Michigan'
2350036, False, '2012', 'Washington'
1633541, False, '2009', 'Florida'
1671362, False, '1998', 'Louisiana'
1671374, False, '1964', 'Michigan'
1671388, False, '1997', 'Florida'
1671367, False, '1998', 'California'
1671381, False, '1964', 'Alabama'
1671396, False, '1964', 'Delaware'
1671407, False, '1985', 'Illinois'
1671426, False, '1964', 'Illinois'
1671404, False, '1998', 'Louisiana'
1671411, False, '1964', 'California'
1671436, False, '1964', 'Kentucky'
1671442, False, '1998', 'Florida'
1671443, False, '1996', 'Alabama'
1671454, False, '1998', 'Florida'
1673396, False, '1982', 'Michigan'
898655, False, '2008', 'Mississippi'
1008233, False, '2001', 'New Jersey'
1671390, True, '1964', 'Colorado'
2385229, False, '1958', 'Maryland'
1710618, False, '1971', 'Michigan'
675109, False, '1994', 'Pennsylvania'
2752757, False, 'Date Unknown', 'Invalid entry'
1036430, False, '2013', 'Delaware'
1339752, True, '1982', 'Alabama'
