State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes,Efficiency Gap
AL,69,1974,D,0,3889,0,0,0.5
AL,70,1974,D,1,3665,0,0,0.5
AL,71,1974,D,0,2975,0,0,0.5
AL,72,1974,D,0,1887,353,0,0.18482142857142858
AL,73,1974,D,0,3912,0,0,0.5
AL,74,1974,D,0,5064,0,0,0.5
AL,75,1974,D,1,3948,0,0,0.5
AL,76,1974,D,0,5122,0,0,0.5
AL,77,1974,D,0,1904,0,1436,0.5
AL,78,1974,D,0,4677,1972,0,-0.09317190554970672
AL,79,1974,D,0,6976,0,0,0.5
AL,80,1974,D,0,2043,0,4,0.5
AL,81,1974,D,1,6778,0,0,0.5
AL,82,1974,D,0,4784,1377,0,0.05299464372666775
AL,83,1974,D,1,5220,0,2125,0.5
AL,84,1974,D,0,4167,0,0,0.5
AL,85,1974,D,0,4849,0,1099,0.5
AL,86,1974,D,0,4549,0,2965,0.5
AL,87,1974,D,1,6069,0,2077,0.5
AL,88,1974,D,0,5342,0,2500,0.5
AL,89,1974,D,1,4400,0,0,0.5
AL,90,1974,D,0,6270,0,2780,0.5
AL,91,1974,D,0,4514,1795,0,-0.06902837216674591
AL,92,1974,D,1,4967,0,0,0.5
AL,93,1974,D,1,4189,0,0,0.5
AL,94,1974,D,1,5244,0,0,0.5
AL,95,1974,D,0,5292,0,0,0.5
AL,96,1974,D,0,4765,0,0,0.5
AL,97,1974,D,0,5061,0,0,0.5
AL,98,1974,D,0,2356,0,0,0.5
AL,99,1974,D,0,3196,314,0,0.3210826210826211
AL,100,1974,D,0,5704,1109,0,0.17444591222662556
AL,101,1974,D,1,5878,4014,0,-0.31156490093004446
AL,102,1974,D,0,4904,3877,0,-0.3830429336066507
AL,103,1974,D,0,2552,0,0,0.5
AL,104,1974,D,0,6248,1273,0,0.16148118601249833
AL,105,1974,D,0,5038,0,0,0.5
AL,1,1978,D,1,4796,0,0,0.5
AL,2,1978,D,0,4959,0,0,0.5
AL,3,1978,D,1,5197,0,0,0.5
AL,4,1978,D,1,5348,0,0,0.5
AL,5,1978,D,0,5508,0,0,0.5
AL,6,1978,D,0,4971,0,0,0.5
AL,7,1978,D,0,3636,0,0,0.5
AL,8,1978,D,0,4287,0,0,0.5
AL,9,1978,D,1,4276,0,0,0.5
AL,10,1978,D,0,4875,3579,0,-0.3466997870830376
AL,11,1978,D,0,5927,5180,0,-0.4327451156928063
AL,12,1978,D,0,5837,3065,0,-0.1886093012806111
AL,13,1978,D,1,5647,1893,1,-0.002122015915119363
AL,14,1978,D,0,4803,0,0,0.5
AL,15,1978,D,0,6153,1793,0,0.04870375031462371
AL,16,1978,D,1,4134,0,0,0.5
AL,17,1978,D,0,3686,0,0,0.5
AL,18,1978,D,1,4066,0,0,0.5
AL,19,1978,D,1,2918,1233,0,-0.09407371717658396
AL,20,1978,D,1,3414,0,0,0.5
AL,21,1978,D,0,5571,0,0,0.5
AL,22,1978,D,0,4184,0,0,0.5
AL,23,1978,D,0,3488,0,0,0.5
AL,24,1978,D,0,4886,4134,0,-0.41662971175166297
AL,25,1978,D,0,4964,0,0,0.5
AL,26,1978,D,1,3482,0,0,0.5
AL,27,1978,D,0,4663,3917,0,-0.41305361305361304
AL,28,1978,D,1,5466,1822,0,0.0
AL,29,1978,D,0,4411,1840,0,-0.08870580707086866
AL,30,1978,D,0,5507,0,0,0.5
AL,31,1978,R,0,4412,8653,0,-0.17539226942212016
AL,32,1978,R,0,3402,4529,0,-0.35789938217122685
AL,33,1978,D,1,3287,0,0,0.5
AL,34,1978,D,0,6356,3439,0,-0.20219499744767738
AL,35,1978,D,1,5137,1942,0,-0.048665065687243964
AL,36,1978,D,0,5023,0,0,0.5
AL,37,1978,D,0,4246,3689,0,-0.4298046628859483
AL,38,1978,D,1,4067,0,0,0.5
AL,39,1978,D,0,3796,0,0,0.5
AL,40,1978,D,0,4932,0,0,0.5
AL,41,1978,D,0,5169,0,0,0.5
AL,42,1978,D,1,6100,0,0,0.5
AL,43,1978,D,1,2944,0,0,0.5
AL,44,1978,D,1,2437,0,0,0.5
AL,45,1978,D,1,3258,0,0,0.5
AL,46,1978,D,0,2937,2448,0,-0.4091922005571031
AL,47,1978,D,1,2452,1597,0,-0.2888367498147691
AL,48,1978,D,1,6183,0,2,0.5
AL,49,1978,D,1,3775,0,0,0.5
AL,50,1978,D,0,6005,3476,0,-0.23325598565552158
AL,51,1978,D,1,9117,4631,0,-0.17369799243526332
AL,52,1978,D,1,4716,1714,0,-0.03312597200622084
AL,53,1978,D,1,6536,0,0,0.5
AL,54,1978,D,0,4410,0,0,0.5
AL,55,1978,D,0,3382,0,0,0.5
AL,56,1978,D,0,5716,0,0,0.5
AL,57,1978,D,0,3900,905,1,0.12330905306971904
AL,58,1978,D,0,4693,1570,0,-0.001357177071690883
AL,59,1978,D,0,4428,0,0,0.5
AL,60,1978,D,1,3949,0,0,0.5
AL,61,1978,D,0,6570,0,1,0.5
AL,62,1978,D,0,6216,1441,0,0.12361238082800052
AL,63,1978,D,1,4517,0,0,0.5
AL,64,1978,D,0,6370,0,0,0.5
AL,65,1978,D,1,3470,0,1,0.5
AL,66,1978,D,0,3187,0,0,0.5
AL,67,1978,D,1,6337,0,2,0.5
AL,68,1978,D,0,5254,3201,2,-0.25718509757539915
AL,69,1978,D,1,4338,0,0,0.5
AL,70,1978,D,0,4085,0,0,0.5
AL,71,1978,D,1,4028,0,0,0.5
AL,72,1978,D,1,2311,0,189,0.5
AL,73,1978,D,0,5493,0,1,0.5
AL,74,1978,D,1,5565,0,0,0.5
AL,75,1978,D,0,4775,2283,0,-0.14692547463870784
AL,76,1978,D,1,6237,0,0,0.5
AL,77,1978,D,0,2906,926,0,0.016701461377870562
AL,78,1978,D,1,6395,0,0,0.5
AL,79,1978,D,0,6191,0,0,0.5
AL,80,1978,D,1,2230,0,0,0.5
AL,81,1978,D,0,7591,2578,0,-0.0070311731733700466
AL,82,1978,D,0,6051,2014,0,0.0005579665220086795
AL,83,1978,D,1,7535,0,37,0.5
AL,84,1978,D,1,5468,0,0,0.5
AL,85,1978,D,0,5017,795,0,0.2264280798348245
AL,86,1978,D,1,6667,0,8,0.5
AL,87,1978,D,1,5681,0,0,0.5
AL,88,1978,D,1,6039,0,0,0.5
AL,89,1978,D,0,5310,0,0,0.5
AL,90,1978,D,0,4623,0,1,0.5
AL,91,1978,D,1,4045,0,0,0.5
AL,92,1978,D,1,5456,0,0,0.5
AL,93,1978,D,1,5705,0,0,0.5
AL,94,1978,D,0,5739,4886,0,-0.41971764705882353
AL,95,1978,D,1,5210,0,0,0.5
AL,96,1978,D,0,4639,0,3,0.5
AL,97,1978,R,0,3009,3148,0,-0.4774240701640409
AL,98,1978,D,1,2514,0,0,0.5
AL,99,1978,D,0,3988,0,0,0.5
AL,100,1978,D,1,6217,3127,0,-0.16930650684931506
AL,101,1978,R,0,3589,6973,0,-0.17960613520166635
AL,102,1978,D,0,5188,2591,0,-0.16615246175600976
AL,103,1978,D,1,2498,0,0,0.5
AL,104,1978,D,0,4443,0,0,0.5
AL,105,1978,D,0,4341,0,0,0.5
AL,1,1982,D,0,7211,2200,2,0.032462012538518756
AL,2,1982,D,1,8191,822,1,0.3175968046155553
AL,3,1982,D,1,8944,0,0,0.5
AL,4,1982,D,1,8405,0,0,0.5
AL,5,1982,D,0,5942,0,0,0.5
AL,6,1982,D,0,9598,0,0,0.5
AL,7,1982,D,0,6907,0,0,0.5
AL,8,1982,D,0,5938,0,0,0.5
AL,9,1982,D,0,6896,0,0,0.5
AL,10,1982,D,0,6741,0,0,0.5
AL,11,1982,D,1,8019,3075,0,-0.05435370470524608
AL,12,1982,D,1,7070,3278,0,-0.13355237727097025
AL,13,1982,D,0,7134,1228,0,0.20629036115761779
AL,14,1982,D,0,6249,0,0,0.5
AL,15,1982,D,1,5427,3279,0,-0.2532736044107512
AL,16,1982,D,1,6971,0,2,0.5
AL,17,1982,D,0,6002,0,2,0.5
AL,18,1982,R,0,3916,5131,0,-0.36570133745993144
AL,19,1982,D,0,5325,0,1,0.5
AL,20,1982,D,1,5639,0,0,0.5
AL,21,1982,D,0,8567,0,0,0.5
AL,22,1982,D,1,5154,0,3,0.5
AL,23,1982,D,0,5277,0,3,0.5
AL,24,1982,D,1,7871,3288,0,-0.08930011649789407
AL,25,1982,D,1,7273,0,0,0.5
AL,26,1982,D,0,5757,0,1,0.5
AL,27,1982,D,1,6929,0,0,0.5
AL,28,1982,D,1,8276,0,0,0.5
AL,29,1982,D,1,8117,0,0,0.5
AL,30,1982,D,0,8274,0,0,0.5
AL,31,1982,R,0,5150,9051,18,-0.22530103513837055
AL,32,1982,R,1,4596,9481,230,-0.15298003836044613
AL,33,1982,D,1,6485,5376,0,-0.40650029508473146
AL,34,1982,D,0,5119,3674,2085,-0.335664733310588
AL,35,1982,D,1,5916,3682,297,-0.26724317566159617
AL,36,1982,D,0,5614,1878,0,-0.0013347570742124934
AL,37,1982,D,1,7538,0,2,0.5
AL,38,1982,D,0,6436,0,2,0.5
AL,39,1982,D,1,7555,0,0,0.5
AL,40,1982,D,1,7411,3823,0,-0.18061242656222182
AL,41,1982,D,1,6996,0,13,0.5
AL,42,1982,D,1,7312,1866,0,0.09337546306384834
AL,43,1982,D,1,5789,0,0,0.5
AL,44,1982,D,0,3388,0,2,0.5
AL,45,1982,D,0,6968,0,2,0.5
AL,46,1982,D,0,6076,0,0,0.5
AL,47,1982,D,1,4572,2802,0,-0.2599674532139951
AL,48,1982,D,1,7822,2279,154,0.04875754875754876
AL,49,1982,R,0,5130,5526,0,-0.46283783783783783
AL,50,1982,D,1,6396,4319,0,-0.3061595893607093
AL,51,1982,D,1,7629,0,2,0.5
AL,52,1982,D,1,6043,2903,0,-0.14900514196288844
AL,53,1982,D,1,8624,0,0,0.5
AL,54,1982,D,1,5152,0,0,0.5
AL,55,1982,D,0,5308,0,0,0.5
AL,56,1982,D,1,6852,0,0,0.5
AL,57,1982,D,0,5675,0,0,0.5
AL,58,1982,D,1,6788,1557,0,0.1268424206111444
AL,59,1982,D,1,5903,0,0,0.5
AL,60,1982,D,0,6298,0,120,0.5
AL,61,1982,D,1,6355,0,0,0.5
AL,62,1982,D,0,7363,0,0,0.5
AL,63,1982,D,1,4965,0,0,0.5
AL,64,1982,D,0,5512,0,0,0.5
AL,65,1982,D,0,4259,0,0,0.5
AL,66,1982,D,1,5249,0,0,0.5
AL,67,1982,D,1,9022,0,0,0.5
AL,68,1982,D,0,7668,0,0,0.5
AL,69,1982,D,1,6288,0,0,0.5
AL,70,1982,D,1,5812,0,0,0.5
AL,71,1982,D,1,2667,0,0,0.5
AL,72,1982,D,1,4542,3173,1,-0.32255346727154893
AL,73,1982,D,0,6513,0,3,0.5
AL,74,1982,D,1,7414,3054,0,-0.08349254871990829
AL,75,1982,D,1,7732,0,0,0.5
AL,76,1982,D,1,7851,0,0,0.5
AL,77,1982,D,1,6747,0,0,0.5
AL,78,1982,R,0,4879,6152,0,-0.38459795122835644
AL,79,1982,D,1,8995,0,1,0.5
AL,80,1982,D,1,6111,0,8,0.5
AL,81,1982,D,0,7996,7725,0,-0.4827619108199224
AL,82,1982,D,1,6793,0,0,0.5
AL,83,1982,D,0,7943,0,9,0.5
AL,84,1982,D,0,7100,0,1,0.5
AL,85,1982,D,1,8500,0,0,0.5
AL,86,1982,D,0,8090,0,1981,0.5
AL,87,1982,D,1,8619,0,0,0.5
AL,88,1982,D,0,8609,0,4,0.5
AL,89,1982,D,1,6900,1929,0,0.06303092082908597
AL,90,1982,D,1,10223,0,72,0.5
AL,91,1982,D,0,5180,0,0,0.5
AL,92,1982,D,0,7250,2301,0,0.018165637106062192
AL,93,1982,D,1,6798,0,0,0.5
AL,94,1982,D,1,5950,0,2,0.5
AL,95,1982,D,0,6381,2004,0,0.022003577817531306
AL,96,1982,D,1,5590,2425,1876,-0.10511540860885839
AL,97,1982,D,0,7167,1954,0,0.07153820852976647
AL,98,1982,D,0,4039,0,0,0.5
AL,99,1982,D,1,5489,0,0,0.5
AL,100,1982,R,0,4398,5153,0,-0.4209506857920637
AL,101,1982,R,0,4667,6744,0,-0.31798264832179474
AL,102,1982,D,1,6132,0,0,0.5
AL,103,1982,D,0,4526,0,0,0.5
AL,104,1982,R,0,4053,5583,0,-0.3412204234122042
AL,105,1982,D,1,4392,0,0,0.5
AL,1,1986,D,1,7764,3208,1,-0.08476121035362741
AL,2,1986,D,1,7279,0,1,0.5
AL,3,1986,D,1,6985,0,1,0.5
AL,4,1986,D,0,6718,1944,0,0.051142923112445164
AL,5,1986,D,1,6904,0,7,0.5
AL,6,1986,D,1,7268,0,0,0.5
AL,7,1986,D,0,6945,0,0,0.5
AL,8,1986,D,0,9052,5204,0,-0.23007856341189675
AL,9,1986,D,1,8603,0,0,0.5
AL,10,1986,R,1,3366,8661,0,-0.059740583686704915
AL,11,1986,D,1,7341,4772,0,-0.287913811607364
AL,12,1986,D,1,8857,6664,0,-0.35870755750273825
AL,13,1986,D,0,7286,3190,1,-0.1090110729285987
AL,14,1986,D,0,6389,3555,0,-0.21500402252614642
AL,15,1986,D,0,8176,2658,32,0.009322503230570427
AL,16,1986,D,1,7668,4142,0,-0.20143945808636748
AL,17,1986,R,0,6320,7996,0,-0.38292819223246716
AL,18,1986,D,1,7274,0,0,0.5
AL,19,1986,D,1,6592,0,0,0.5
AL,20,1986,D,1,3233,0,0,0.5
AL,21,1986,D,0,5087,4345,0,-0.4213316369804919
AL,22,1986,D,1,4561,0,2,0.5
AL,23,1986,D,1,3435,0,0,0.5
AL,24,1986,D,1,7013,5183,0,-0.349950803542145
AL,25,1986,D,0,5377,0,0,0.5
AL,26,1986,D,1,5742,0,8,0.5
AL,27,1986,D,1,6301,5961,0,-0.4722720600228348
AL,28,1986,D,1,6924,0,0,0.5
AL,29,1986,D,1,6741,0,0,0.5
AL,30,1986,D,1,8888,0,0,0.5
AL,31,1986,D,1,8839,3663,0,-0.0859862422012478
AL,32,1986,D,0,6239,2519,0,-0.07524548983786253
AL,33,1986,D,1,6182,0,0,0.5
AL,34,1986,D,0,6191,3218,3,-0.18402593261770644
AL,35,1986,D,1,6581,0,2,0.5
AL,36,1986,D,1,6360,0,0,0.5
AL,37,1986,D,1,8057,0,1624,0.5
AL,38,1986,D,1,5748,0,0,0.5
AL,39,1986,D,1,6777,0,0,0.5
AL,40,1986,R,0,6118,8418,0,-0.34177215189873417
AL,41,1986,D,0,7022,6281,0,-0.4442982785837781
AL,42,1986,D,1,5826,5546,0,-0.475378121702427
AL,43,1986,R,1,3932,8684,0,-0.12333544705136334
AL,44,1986,D,1,6439,6332,0,-0.4916216427844335
AL,45,1986,R,1,5406,11856,0,-0.12634688912061176
AL,46,1986,R,0,5392,13078,0,-0.08386572820790471
AL,47,1986,R,1,0,12092,0,0.5
AL,48,1986,R,1,0,13655,0,0.5
AL,49,1986,R,0,6645,6918,0,-0.47987170979871707
AL,50,1986,R,0,5957,6456,0,-0.45980020945782646
AL,51,1986,D,0,7475,0,0,0.5
AL,52,1986,D,1,10005,0,0,0.5
AL,53,1986,D,0,8733,2206,0,0.09667245634884358
AL,54,1986,D,1,8003,0,0,0.5
AL,55,1986,R,1,3491,11490,0,0.033942994459648886
AL,56,1986,D,1,9153,0,0,0.5
AL,57,1986,D,0,10200,0,0,0.5
AL,58,1986,D,1,7115,0,0,0.5
AL,59,1986,D,1,8554,1340,0,0.22912876490802506
AL,60,1986,D,1,10915,0,0,0.5
AL,61,1986,D,1,7209,0,2,0.5
AL,62,1986,D,1,8252,0,0,0.5
AL,63,1986,D,1,6638,0,0,0.5
AL,64,1986,D,1,7260,0,1,0.5
AL,65,1986,D,0,7959,0,0,0.5
AL,66,1986,D,1,7897,0,0,0.5
AL,67,1986,D,1,10278,0,10,0.5
AL,68,1986,D,1,8155,0,2,0.5
AL,69,1986,D,1,9644,3197,0,0.0020637022038782027
AL,70,1986,D,1,8446,0,0,0.5
AL,71,1986,D,1,7550,3888,0,-0.1798391327155097
AL,72,1986,D,0,10222,3182,0,0.025216353327364965
AL,73,1986,R,1,0,13012,0,0.5
AL,74,1986,R,1,3061,11284,0,0.07323109097246427
AL,75,1986,D,0,6468,6057,0,-0.46718562874251496
AL,76,1986,R,1,4437,5680,0,-0.37713749135119107
AL,77,1986,D,1,8346,1117,0,0.2639226460953186
AL,78,1986,D,1,9209,0,1,0.5
AL,79,1986,D,1,5250,0,1,0.5
AL,80,1986,D,0,5307,3848,1,-0.34063353358820314
AL,81,1986,D,1,6107,0,2,0.5
AL,82,1986,D,1,9660,0,0,0.5
AL,83,1986,D,1,3844,0,0,0.5
AL,84,1986,D,1,5646,0,0,0.5
AL,85,1986,D,0,6234,0,13,0.5
AL,86,1986,D,1,6880,6417,4,-0.4651801158155975
AL,87,1986,D,1,8461,3228,8,-0.05231414150055608
AL,88,1986,D,0,4547,0,1350,0.5
AL,89,1986,D,1,5651,0,5,0.5
AL,90,1986,D,1,8197,3472,0,-0.09508098380323936
AL,91,1986,D,1,6095,0,0,0.5
AL,92,1986,D,1,5593,0,0,0.5
AL,93,1986,D,1,4541,0,0,0.5
AL,94,1986,D,1,8040,7804,0,-0.4851047715223428
AL,95,1986,D,1,7233,5841,0,-0.3935291418081689
AL,96,1986,D,1,6219,0,0,0.5
AL,97,1986,D,1,6460,0,0,0.5
AL,98,1986,D,1,5356,0,0,0.5
AL,99,1986,D,1,7610,0,0,0.5
AL,100,1986,R,1,1987,10492,0,0.18154499559259557
AL,101,1986,R,1,2041,9672,0,0.15149833518312986
AL,102,1986,D,1,7141,4066,0,-0.2256179173730704
AL,103,1986,D,1,5344,0,0,0.5
AL,104,1986,D,1,5903,5847,0,-0.4952340425531915
AL,105,1986,D,1,4648,0,0,0.5
AL,1,1990,D,1,7095,0,0,0.5
AL,2,1990,D,0,6496,0,0,0.5
AL,3,1990,D,1,6597,2639,0,-0.07145950627977479
AL,4,1990,D,1,6893,0,0,0.5
AL,5,1990,D,1,8780,0,0,0.5
AL,6,1990,D,1,8767,6656,0,-0.36312649938403685
AL,7,1990,D,0,6435,0,0,0.5
AL,8,1990,D,0,7257,0,0,0.5
AL,9,1990,D,1,7633,4846,0,-0.27666479685872264
AL,10,1990,D,1,10246,0,0,0.5
AL,11,1990,D,1,7221,4388,0,-0.25596519941424756
AL,12,1990,D,1,7436,6585,0,-0.43930532772270164
AL,13,1990,D,1,9019,2277,0,0.0968484419263456
AL,14,1990,D,0,8690,0,0,0.5
AL,15,1990,D,1,9252,0,0,0.5
AL,16,1990,D,1,9006,4250,0,-0.1412190706095353
AL,17,1990,D,0,7912,7346,0,-0.46290470572814263
AL,18,1990,D,0,7630,3967,0,-0.1841424506337846
AL,19,1990,D,1,7104,0,0,0.5
AL,20,1990,D,0,7104,0,0,0.5
AL,21,1990,D,1,5622,4843,0,-0.4255613951266125
AL,22,1990,D,1,7549,0,0,0.5
AL,23,1990,D,1,4227,0,0,0.5
AL,24,1990,D,1,6334,5856,0,-0.46078753076292045
AL,25,1990,R,0,5353,5585,0,-0.478789541049552
AL,26,1990,D,0,6073,0,0,0.5
AL,27,1990,D,1,6543,5916,0,-0.4496749337828076
AL,28,1990,D,1,5938,4329,0,-0.3432843089510081
AL,29,1990,D,1,5860,3101,0,-0.19211025555183572
AL,30,1990,R,0,6364,7003,0,-0.45219570584274704
AL,31,1990,D,1,8872,0,0,0.5
AL,32,1990,D,1,6002,2552,0,-0.09667991582885199
AL,33,1990,D,1,6068,3497,0,-0.23120752744380554
AL,34,1990,D,1,6290,0,0,0.5
AL,35,1990,D,1,5057,4770,0,-0.47079474916047626
AL,36,1990,D,1,5235,2931,0,-0.21785451873622336
AL,37,1990,D,0,6850,0,0,0.5
AL,38,1990,D,1,5778,0,0,0.5
AL,39,1990,D,1,6462,0,0,0.5
AL,40,1990,R,1,0,12435,0,0.5
AL,41,1990,R,1,0,11648,0,0.5
AL,42,1990,D,0,7567,4837,0,-0.2799097065462754
AL,43,1990,D,1,9648,2006,0,0.15574051827698646
AL,44,1990,R,1,3257,9258,0,-0.02049540551338394
AL,45,1990,D,0,11856,0,0,0.5
AL,46,1990,R,0,0,14427,0,0.5
AL,47,1990,R,0,5409,8366,0,-0.28533575317604354
AL,48,1990,D,0,12417,0,0,0.5
AL,49,1990,R,1,5624,6575,0,-0.42204279039265513
AL,50,1990,R,1,6074,6493,0,-0.4666587093180552
AL,51,1990,D,0,6300,4218,0,-0.3020536223616657
AL,52,1990,D,1,8278,0,0,0.5
AL,53,1990,D,1,7575,0,0,0.5
AL,54,1990,D,1,5979,0,0,0.5
AL,55,1990,R,0,0,10821,0,0.5
AL,56,1990,D,1,7581,0,0,0.5
AL,57,1990,D,1,8220,0,0,0.5
AL,58,1990,D,0,5029,2258,0,-0.11973377247152463
AL,59,1990,D,1,6744,1043,0,0.23211763195068705
AL,60,1990,D,1,9095,0,0,0.5
AL,61,1990,D,1,6329,0,0,0.5
AL,62,1990,D,1,9700,0,0,0.5
AL,63,1990,D,0,7027,3713,0,-0.1914338919925512
AL,64,1990,D,1,7315,0,0,0.5
AL,65,1990,D,0,9387,3145,0,-0.001915097350781998
AL,66,1990,D,0,8439,0,0,0.5
AL,67,1990,D,1,9941,0,0,0.5
AL,68,1990,D,1,7683,0,0,0.5
AL,69,1990,D,1,8842,0,0,0.5
AL,70,1990,D,1,8124,0,0,0.5
AL,71,1990,D,0,8498,3630,0,-0.09861477572559367
AL,72,1990,D,0,10896,3910,0,-0.028164257733351343
AL,73,1990,R,1,5344,11307,997,-0.14188337036814605
AL,74,1990,R,1,3303,10788,0,0.03119012135405578
AL,75,1990,D,1,9002,0,0,0.5
AL,76,1990,R,1,4077,5687,0,-0.33510856206472756
AL,77,1990,D,1,7459,0,0,0.5
AL,78,1990,D,1,8557,0,0,0.5
AL,79,1990,D,1,5992,3452,0,-0.23104616687844134
AL,80,1990,D,1,6314,0,0,0.5
AL,81,1990,D,0,8352,0,0,0.5
AL,82,1990,D,0,8954,0,0,0.5
AL,83,1990,D,0,4671,0,0,0.5
AL,84,1990,D,1,7112,2499,0,-0.02002913328477786
AL,85,1990,D,1,6913,0,0,0.5
AL,86,1990,D,1,8416,3475,0,-0.08447565385585737
AL,87,1990,D,1,7569,5573,0,-0.3481205295997565
AL,88,1990,D,1,5669,0,0,0.5
AL,89,1990,D,1,7323,0,0,0.5
AL,90,1990,D,0,9224,1696,0,0.18937728937728937
AL,91,1990,D,1,7157,0,0,0.5
AL,92,1990,D,1,8025,0,0,0.5
AL,93,1990,D,1,5736,2216,0,-0.05734406438631791
AL,94,1990,R,1,6271,9672,0,-0.2866775387317318
AL,95,1990,R,1,5855,6328,0,-0.46117540835590576
AL,96,1990,D,1,6560,3829,0,-0.23712580614111078
AL,97,1990,D,1,6333,0,0,0.5
AL,98,1990,D,1,5085,0,0,0.5
AL,99,1990,D,1,6738,0,0,0.5
AL,100,1990,R,1,0,8320,0,0.5
AL,101,1990,R,1,0,7682,0,0.5
AL,102,1990,R,1,3922,7201,0,-0.20520543018969703
AL,103,1990,D,1,4988,0,0,0.5
AL,104,1990,D,0,5987,5367,0,-0.4453936938523868
AL,105,1990,D,1,4971,3598,0,-0.3397712685260824
AL,1,1994,D,1,7385,4396,0,-0.24628639334521688
AL,2,1994,D,1,8019,0,0,0.5
AL,3,1994,D,1,7723,3821,0,-0.161988911988912
AL,4,1994,R,0,5012,9236,0,-0.20353733857383494
AL,5,1994,D,1,7602,0,0,0.5
AL,6,1994,R,0,6409,6770,0,-0.4726079368692617
AL,7,1994,D,1,6188,5641,0,-0.45375771409248455
AL,8,1994,D,0,8391,0,2602,0.5
AL,9,1994,D,1,9001,0,0,0.5
AL,10,1994,R,0,0,10090,0,0.5
AL,11,1994,D,1,6582,5936,0,-0.44839431219044573
AL,12,1994,D,0,7159,3551,3013,-0.1631185807656396
AL,13,1994,D,1,8161,0,0,0.5
AL,14,1994,D,0,9089,0,0,0.5
AL,15,1994,R,1,4363,10301,0,-0.09506273867975995
AL,16,1994,D,0,5052,0,0,0.5
AL,17,1994,D,1,8537,5183,0,-0.2555393586005831
AL,18,1994,D,1,7939,0,0,0.5
AL,19,1994,D,0,7314,0,1030,0.5
AL,20,1994,R,1,0,11641,0,0.5
AL,21,1994,D,0,6511,3366,0,-0.18158347676419967
AL,22,1994,D,1,6521,0,0,0.5
AL,23,1994,D,0,4688,0,0,0.5
AL,24,1994,D,1,6142,0,0,0.5
AL,25,1994,D,0,5895,0,0,0.5
AL,26,1994,D,1,5881,4171,0,-0.32988460007958614
AL,27,1994,D,0,6807,5746,0,-0.41547837170397517
AL,28,1994,D,1,7532,3711,0,-0.16014408965578583
AL,29,1994,D,0,7064,0,2464,0.5
AL,30,1994,D,0,7026,5912,0,-0.4138970474571031
AL,31,1994,D,1,9180,0,0,0.5
AL,32,1994,D,0,4541,1452,789,0.015434673786083765
AL,33,1994,D,1,5981,3621,0,-0.25421787127681733
AL,34,1994,D,1,5180,0,0,0.5
AL,35,1994,R,0,4734,5091,0,-0.4636641221374046
AL,36,1994,R,0,4172,5371,0,-0.37435816829089386
AL,37,1994,D,0,7760,0,0,0.5
AL,38,1994,D,1,7291,0,0,0.5
AL,39,1994,D,1,5860,0,0,0.5
AL,40,1994,R,1,5333,8759,0,-0.25688333806414987
AL,41,1994,R,1,0,10277,0,0.5
AL,42,1994,D,1,8910,4157,0,-0.13625927910002295
AL,43,1994,R,1,3731,10152,0,-0.037491896564143194
AL,44,1994,R,1,0,10765,0,0.5
AL,45,1994,R,1,0,10599,0,0.5
AL,46,1994,R,1,2684,14541,0,0.1883599419448476
AL,47,1994,R,1,0,13350,0,0.5
AL,48,1994,R,1,2750,13809,0,0.16785433903013466
AL,49,1994,R,0,5872,6614,0,-0.44057344225532596
AL,50,1994,R,0,2498,9808,0,0.09401917763692508
AL,51,1994,R,1,4496,8086,0,-0.21467175329836274
AL,52,1994,D,1,7750,0,0,0.5
AL,53,1994,D,1,5925,0,3029,0.5
AL,54,1994,D,1,6237,3128,0,-0.16801922050186865
AL,55,1994,D,0,6722,2282,0,-0.006885828520657486
AL,56,1994,D,0,8149,0,0,0.5
AL,57,1994,D,0,8247,0,0,0.5
AL,58,1994,D,0,6055,0,813,0.5
AL,59,1994,D,1,7464,0,0,0.5
AL,60,1994,D,0,6222,3266,1543,-0.1884485666104553
AL,61,1994,D,1,9444,0,0,0.5
AL,62,1994,D,0,6730,4962,0,-0.34878549435511463
AL,63,1994,D,1,8132,0,0,0.5
AL,64,1994,D,1,7714,4261,0,-0.21164926931106473
AL,65,1994,D,1,8497,4453,0,-0.18772200772200773
AL,66,1994,D,1,5093,3508,0,-0.31571910242995
AL,67,1994,D,0,7507,0,3785,0.5
AL,68,1994,D,0,7022,0,0,0.5
AL,69,1994,D,1,7759,0,1579,0.5
AL,70,1994,D,1,5757,0,0,0.5
AL,71,1994,D,1,9219,0,0,0.5
AL,72,1994,D,0,7631,0,2516,0.5
AL,73,1994,R,1,4101,11253,0,-0.03419304415787417
AL,74,1994,R,1,0,10410,0,0.5
AL,75,1994,R,0,4646,9283,0,-0.16709742264340585
AL,76,1994,D,0,5965,2613,0,-0.10923292142690604
AL,77,1994,D,0,5784,0,0,0.5
AL,78,1994,D,1,5897,0,0,0.5
AL,79,1994,D,1,6019,4604,0,-0.3667984561799868
AL,80,1994,D,0,5101,3082,0,-0.2532689722595625
AL,81,1994,D,0,8480,0,0,0.5
AL,82,1994,D,0,7716,0,0,0.5
AL,83,1994,D,0,4480,0,0,0.5
AL,84,1994,D,1,6801,0,0,0.5
AL,85,1994,D,0,3526,1849,506,-0.188
AL,86,1994,D,1,5368,0,3997,0.5
AL,87,1994,R,0,4277,7974,0,-0.1982287160231818
